what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202334745
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202336747
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1290202336765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202336825
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202337653
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202338113
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290202338186
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202339553
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1290202339931
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.views.showView",1290202339931
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290202353173
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1290202360516
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1290202364455
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1290202365002
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1290202373805
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1290202378493
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202380822
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202386105
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290202386238
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290202386258
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202388017
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202388135
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290202388161
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.nextEditor",1290202388161
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1290202389686
