what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290202862907
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290202872599
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249286008
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249289319
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249294826
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249296881
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249508127
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1290249514979
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1290249519437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1290249527102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249530264
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249533060
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1290249533120
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1290249552432
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1290249553673
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1290249560591
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1290249561539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249569293
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290249569413
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1290249572686
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1290249572849
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1290249576113
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1290249587216
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1290249600348
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1290249603445
